n_agents,seed,height,k_line,q_line,k_lines,q_lines,k_domain,q_domain,u_mean,u_from_flux,stopped_frac,segregation_raw,segregation_null,segregation_excess,contacts_per_ant_per_s,contacts_per_transit,n_transits,mean_duration,median_duration,T0,delta_T,d_contact
30,4,10.0,2.9604989604989607,3.6666666666666665,2.9720819720819724,3.6488095238095233,3.0,3.655979871749878,12.392738342285156,12.186599572499594,0.0001386001386001386,0.4802721088435374,0.3570068027210884,0.12326530612244896,0.5419265419265419,1.941860465116279,86,0.12749360613810745,0.15000000000000002,1.4743483223008447,0.09314996576124158,2.5
30,5,10.0,3.230769230769231,3.4166666666666665,3.037422037422037,3.4345238095238093,3.0,3.4258339405059814,11.626418113708496,11.419446468353271,0.0009702009702009702,0.3863945578231292,0.363265306122449,0.023129251700680198,0.6126126126126126,2.4210526315789473,76,0.14264705882352943,0.15000000000000002,1.4331144141030063,0.16240926374006243,2.5
40,0,10.0,4.363825363825364,4.25,4.033561033561034,4.232142857142857,4.0,4.261166572570801,10.887712478637695,10.652916431427002,0.0012993762993762994,0.31734693877551023,0.30755102040816334,0.00979591836734689,0.8742203742203742,4.157303370786517,89,0.13917954815695602,0.15000000000000002,1.4955129381537893,0.11945769866030438,2.5
40,1,10.0,4.122661122661123,3.9583333333333335,3.869319869319869,4.059523809523809,4.0,4.151266574859619,10.593647956848145,10.378166437149048,0.001975051975051975,0.3479591836734694,0.3006122448979592,0.04734693877551022,0.8087318087318087,3.8555555555555556,90,0.15000000000000002,0.15000000000000002,1.449468170916638,0.15518116604467588,2.5
40,2,10.0,4.056133056133056,4.083333333333333,3.982476982476982,4.119047619047619,4.0,4.135604381561279,10.531722068786621,10.339010953903198,0.012318087318087319,0.36122448979591837,0.2969387755102041,0.06428571428571428,0.83991683991684,3.6818181818181817,88,0.15272277227722772,0.15000000000000002,1.508900440313111,0.13014432485322916,2.5
40,3,10.0,3.688149688149688,4.041666666666667,3.99019899019899,4.154761904761904,4.0,4.186605930328369,10.674762725830078,10.466514825820923,0.0019230769230769232,0.4051020408163266,0.3218367346938775,0.08326530612244909,0.7671517671517671,1.8160919540229885,87,0.15142276422764228,0.15000000000000002,1.5229120252132802,0.12504211269901663,2.5
40,4,10.0,4.594594594594595,4.708333333333333,4.043065043065043,4.5476190476190474,4.0,4.5024189949035645,11.485509872436523,11.256047487258911,0.0008835758835758836,0.3704081632653062,0.3232653061224489,0.047142857142857264,0.816008316008316,3.2450980392156863,102,0.13222929936305733,0.15000000000000002,1.4609009176012604,0.10766799518027621,2.5
40,5,10.0,4.353430353430354,4.291666666666667,4.149094149094149,4.113095238095238,4.0,4.077754020690918,10.4133882522583,10.194385051727295,0.002546777546777547,0.3081632653061225,0.2995918367346939,0.008571428571428563,0.9251559251559252,3.965909090909091,88,0.1449438202247191,0.15000000000000002,1.4860499282509165,0.1440619092089379,2.5
50,0,10.0,5.424116424116424,5.25,4.997920997920998,5.095238095238095,5.0,5.0496320724487305,10.33463191986084,10.099264144897461,0.003076923076923077,0.3697959183673469,0.28310204081632656,0.08669387755102032,0.9563409563409564,3.9734513274336285,113,0.14447826086956522,0.15000000000000002,1.4048652829702206,0.15456619827252804,2.5
50,1,10.0,4.376299376299376,5.166666666666667,4.9501039501039505,5.1190476190476195,5.0,5.168606758117676,10.575550079345703,10.337213516235352,0.006694386694386694,0.3991836734693878,0.2813061224489797,0.11787755102040814,0.8948024948024949,1.875,112,0.14321561338289962,0.15000000000000002,1.4911380360314648,0.12329780935464783,2.5
50,2,10.0,4.478170478170478,4.875,5.014553014553015,4.976190476190476,5.0,4.982921123504639,10.20285701751709,9.965842247009277,0.0014137214137214136,0.31836734693877555,0.28,0.038367346938775526,1.032848232848233,3.6605504587155964,109,0.13909017713365543,0.15000000000000002,1.480102181027806,0.12097459215029863,2.5
50,3,10.0,4.769230769230769,5.083333333333333,4.882981882981882,5.1309523809523805,5.0,5.187863826751709,10.596671104431152,10.375727653503418,0.0006237006237006237,0.3820408163265306,0.2847346938775511,0.09730612244897946,0.9014553014553015,2.9557522123893807,113,0.13920664206642067,0.15000000000000002,1.4840098487513196,0.12786493141048194,2.5
50,4,10.0,5.241164241164241,5.208333333333333,5.1354321354321355,5.06547619047619,5.0,5.043238639831543,10.327203750610352,10.086477279663086,0.0006652806652806653,0.3183673469387755,0.27983673469387754,0.038530612244897955,1.0195426195426196,4.0964912280701755,114,0.14225122349102776,0.15000000000000002,1.4735957319201871,0.12989311897451522,2.5
50,5,10.0,4.841995841995842,4.75,5.087318087318087,4.803571428571429,5.0,4.832121849060059,9.887309074401855,9.664243698120117,0.0005821205821205821,0.31183673469387757,0.2706938775510204,0.04114285714285715,1.0253638253638253,3.834862385321101,109,0.14858069748580696,0.15000000000000002,1.4930882834233357,0.14139563901161853,2.5
60,0,10.0,5.650727650727651,5.666666666666667,5.958419958419958,5.636904761904762,6.0,5.6379075050354,9.638392448425293,9.396512508392334,0.0016978516978516979,0.32040816326530613,0.24435374149659864,0.0760544217687075,1.1268191268191268,3.5811965811965814,117,0.1440036900369004,0.15000000000000002,1.4877435369052086,0.13731266391907085,2.5
60,1,10.0,5.446985446985447,5.583333333333333,6.092664092664093,5.613095238095238,6.0,5.598889350891113,9.58115005493164,9.33148225148519,0.0023215523215523214,0.2523809523809524,0.2555102040816326,-0.0031292517006802356,1.1725571725571726,4.495934959349594,123,0.1468971631205674,0.15000000000000002,1.4906191139538543,0.12848797284570723,2.5
60,2,10.0,5.767151767151767,5.583333333333333,5.998514998514998,5.595238095238096,6.0,5.654202461242676,9.664180755615234,9.423670768737793,0.0016978516978516979,0.2965986394557823,0.24870748299319728,0.047891156462585016,1.1586971586971586,4.80672268907563,119,0.1452153110047847,0.15000000000000002,1.460140658174098,0.12472598195329082,2.5
60,3,10.0,6.906444906444906,5.25,6.337689337689338,5.172619047619047,6.0,5.185762882232666,8.884109497070312,8.642938137054443,0.021968121968121968,0.24421768707482994,0.2416326530612245,0.002585034013605436,1.1884961884961884,6.9734513274336285,113,0.16594752186588924,0.15000000000000002,1.6070222601879312,0.13719097030299995,2.5
60,4,10.0,6.546777546777546,6.041666666666667,5.864270864270864,5.880952380952381,6.0,5.906307220458984,10.08042049407959,9.84384536743164,0.0016978516978516979,0.32721088435374146,0.2628571428571429,0.06435374149659856,1.1801801801801801,5.071428571428571,126,0.13367586611861423,0.15000000000000002,1.5304183993754292,0.10855599636728641,2.5
60,5,10.0,6.1933471933471935,5.583333333333333,5.983961983961984,5.619047619047619,6.0,5.605554580688477,9.586406707763672,9.342590967814127,0.003915453915453915,0.3156462585034014,0.25360544217687075,0.062040816326530634,1.0706860706860706,4.7272727272727275,121,0.1505177993527508,0.15000000000000002,1.45234514477589,0.16270321238132388,2.5
70,0,10.0,6.997920997920998,6.25,7.102762102762104,6.178571428571429,7.0,6.190000534057617,9.098873138427734,8.842857905796595,0.0019305019305019305,0.2536443148688047,0.23848396501457725,0.015160349854227428,1.2616572616572617,5.6,130,0.14479755178907724,0.15000000000000002,1.5273631840796023,0.12423459624952177,2.5
70,1,10.0,5.979209979209979,5.75,6.944163944163945,5.952380952380953,7.0,6.079901695251465,8.938273429870605,8.685573850359235,0.011167211167211167,0.25189504373177846,0.23790087463556847,0.013994169096209985,1.2776952776952777,3.9596774193548385,124,0.15578800557880057,0.15000000000000002,1.500400713920585,0.13167069546608462,2.5
70,2,10.0,6.972972972972973,6.208333333333333,6.971190971190971,6.279761904761904,7.0,6.267014026641846,9.212430953979492,8.952877180916923,0.000594000594000594,0.2577259475218659,0.23206997084548103,0.025655976676384862,1.3056133056133057,6.158620689655172,145,0.14096906278434942,0.15000000000000002,1.5236836883782172,0.12762134959144317,2.5
70,3,10.0,6.461538461538462,6.458333333333333,6.970002970002971,6.363095238095239,7.0,6.409146308898926,9.395151138305664,9.155923298427037,0.0016632016632016633,0.34635568513119536,0.2360349854227405,0.11032069970845484,1.236115236115236,4.263888888888889,144,0.140148966842864,0.15000000000000002,1.5136238608369732,0.10739114664409745,2.5
70,4,10.0,7.401247401247401,6.5,7.019305019305018,6.458333333333334,7.0,6.455960273742676,9.488253593444824,9.222800391060966,0.0006534006534006534,0.26822157434402333,0.23032069970845478,0.03790087463556854,1.3103653103653103,5.826388888888889,144,0.14118313689936537,0.15000000000000002,1.467111068751507,0.135203821334664,2.5
70,5,10.0,6.407484407484407,6.125,6.648054648054647,6.166666666666667,7.0,6.21610164642334,9.124717712402344,8.8801452091762,0.0031185031185031187,0.3043731778425656,0.2291545189504373,0.07521865889212831,1.2242352242352241,4.18796992481203,133,0.14774381368267833,0.15000000000000002,1.555120838512731,0.12059053586679848,2.5
80,0,10.0,7.054054054054054,6.708333333333333,7.979506979506979,6.815476190476191,8.0,6.843228816986084,8.807914733886719,8.554036021232605,0.0029106029106029108,0.2698979591836735,0.21540816326530615,0.054489795918367334,1.2978170478170479,4.403973509933775,151,0.1512815378454145,0.15000000000000002,1.5795780347147939,0.1125319048993474,2.5
80,1,10.0,7.486486486486487,6.916666666666667,8.007128007128008,6.845238095238095,8.0,6.8714776039123535,8.84710693359375,8.589347004890442,0.0016891891891891893,0.27908163265306124,0.22489795918367345,0.054183673469387794,1.3248440748440748,5.026666666666666,150,0.14807767752059633,0.15000000000000002,1.55615355360662,0.12006229039656098,2.5
80,2,10.0,9.074844074844075,7.0,8.155331155331154,6.803571428571428,8.0,6.747855186462402,8.680569648742676,8.434818983078003,0.0036122661122661125,0.2693877551020408,0.2256122448979592,0.04377551020408163,1.301975051975052,7.147651006711409,149,0.15103792415169662,0.15000000000000002,1.6670723596701245,0.12840959475037705,2.5
80,3,10.0,7.993762993762994,6.625,7.934659934659934,6.7559523809523805,8.0,6.767431259155273,8.722042083740234,8.459289073944092,0.002702702702702703,0.23928571428571427,0.21928571428571425,0.020000000000000018,1.3721413721413722,6.531468531468532,143,0.14736742424242427,0.15000000000000002,1.4746520056325463,0.131450495925638,2.5
80,4,10.0,7.854469854469855,6.75,8.45054945054945,6.791666666666667,8.0,6.725922107696533,8.67492389678955,8.407402634620667,0.004365904365904366,0.22806122448979593,0.22377551020408165,0.004285714285714282,1.3913721413721414,6.63013698630137,146,0.15330593948449758,0.15000000000000002,1.632689428673016,0.10607163575799511,2.5
80,5,10.0,8.656964656964657,7.083333333333333,8.308880308880308,6.8809523809523805,8.0,6.7890305519104,8.741781234741211,8.486288189888,0.0012733887733887735,0.2709183673469388,0.23020408163265307,0.04071428571428573,1.3752598752598753,7.38562091503268,153,0.1475434618291761,0.15000000000000002,1.680828281092757,0.11622413539186573,2.5
90,0,10.0,9.440748440748441,7.125,9.038313038313039,7.202380952380952,9.0,7.191705703735352,8.255118370056152,7.990784115261501,0.0012705012705012705,0.22721088435374148,0.2107936507936508,0.01641723356009067,1.496881496881497,7.759740259740259,154,0.14998456790123457,0.15000000000000002,1.6671528639689743,0.12034180665169698,2.5
90,1,10.0,9.444906444906445,7.375,8.972081972081972,7.261904761904764,9.0,7.306039333343506,8.396655082702637,8.117821481492784,0.0036498036498036498,0.22494331065759637,0.21941043083900225,0.0055328798185941275,1.4123354123354124,7.098039215686274,153,0.15175008177952243,0.15000000000000002,1.5030376391073823,0.14064018528229347,2.5
90,2,10.0,9.609147609147609,7.375,9.23076923076923,7.267857142857143,9.0,7.178380966186523,8.242197036743164,7.975978851318359,0.0017094017094017094,0.23492063492063492,0.20916099773242627,0.025759637188208645,1.4372834372834373,7.651612903225806,155,0.15038572806171652,0.15000000000000002,1.496789024881743,0.14224089472456145,2.5
90,3,10.0,9.45945945945946,7.416666666666667,9.095337095337095,7.30952380952381,9.0,7.278601169586182,8.358426094055176,8.087334632873535,0.002494802494802495,0.22857142857142856,0.21959183673469387,0.00897959183673469,1.403095403095403,7.830188679245283,159,0.1525683240039513,0.15000000000000002,1.515379422052293,0.13534511798689589,2.5
90,4,10.0,8.827442827442827,7.375,9.05940005940006,7.291666666666667,9.0,7.278522491455078,8.360882759094238,8.087247212727865,0.0013167013167013166,0.23854875283446714,0.21895691609977325,0.01959183673469389,1.5366135366135367,6.875816993464053,153,0.14559530968129886,0.15000000000000002,1.5073769898915623,0.12958300432185452,2.5
90,5,10.0,7.577962577962578,7.041666666666667,8.618948618948618,7.136904761904762,9.0,7.259576797485352,8.328516960144043,8.06619644165039,0.003072303072303072,0.23809523809523808,0.218140589569161,0.01995464852607709,1.3693693693693694,4.456375838926174,149,0.15462213225371121,0.15000000000000002,1.654704021843282,0.09450165774902283,2.5
100,0,10.0,9.440748440748441,7.583333333333333,9.927234927234926,7.589285714285715,10.0,7.627610683441162,7.906371593475342,7.627610683441162,0.012203742203742204,0.2036734693877551,0.19877551020408166,0.004897959183673445,1.5247401247401247,7.722222222222222,162,0.1578129260976275,0.15000000000000002,1.3979455111896673,0.15362336305937174,2.5
100,1,10.0,10.32016632016632,7.583333333333333,10.152658152658152,7.601190476190476,10.0,7.659022808074951,7.930624961853027,7.659022808074951,0.0037422037422037424,0.2122448979591837,0.2008163265306123,0.011428571428571399,1.466943866943867,8.018181818181818,165,0.15729875283446712,0.15000000000000002,1.5901359838771854,0.13108659309165857,2.5
100,2,10.0,10.802494802494802,7.833333333333333,10.027027027027028,7.702380952380952,10.0,7.70425271987915,7.9675397872924805,7.70425271987915,0.002474012474012474,0.21346938775510205,0.20285714285714287,0.010612244897959172,1.4295218295218295,7.901234567901234,162,0.15702443280977316,0.15000000000000002,1.6254620446593508,0.14185558497280082,2.5
100,3,10.0,9.667359667359667,7.583333333333333,9.92010692010692,7.642857142857143,10.0,7.670527458190918,7.936470985412598,7.670527458190918,0.001185031185031185,0.21877551020408162,0.1991836734693878,0.019591836734693807,1.540956340956341,7.892215568862276,167,0.15317053426875338,0.15000000000000002,1.5119012846365993,0.1284996096097783,2.5
100,4,10.0,9.44906444906445,7.5,9.75913275913276,7.601190476190476,10.0,7.662792205810547,7.936285018920898,7.662792205810547,0.004511434511434512,0.21551020408163266,0.20702040816326533,0.008489795918367321,1.5384615384615385,7.9375,160,0.15268918918918922,0.15000000000000002,1.485342153091846,0.12873642165772015,2.5
100,5,10.0,10.532224532224532,7.5,9.926937926937928,7.589285714285714,10.0,7.640912055969238,7.913778781890869,7.640912055969238,0.0018503118503118503,0.20244897959183672,0.19926530612244897,0.003183673469387749,1.531808731808732,8.700636942675159,157,0.15447882736156351,0.15000000000000002,1.2243679271567536,0.16930763941170546,2.5
110,0,10.0,12.455301455301456,8.333333333333334,11.354618354618356,8.160714285714286,11.0,8.076885223388672,7.612837791442871,7.342622930353338,0.007200907200907201,0.18812615955473097,0.19502782931354362,-0.006901669758812651,1.570969570969571,9.30813953488372,172,0.1596005774783446,0.15000000000000002,1.495210611701818,0.14423721098518894,2.5
110,1,10.0,11.44906444906445,8.041666666666666,10.97950697950698,8.023809523809524,11.0,8.09682559967041,7.629814624786377,7.360750545154918,0.005934605934605934,0.20482374768089054,0.19339517625231908,0.011428571428571455,1.5702135702135702,8.790123456790123,162,0.1562710640346654,0.15000000000000002,1.4447249827973243,0.14831780392333802,2.5
110,2,10.0,10.987525987525988,7.916666666666667,11.354024354024356,7.940476190476191,11.0,7.893243312835693,7.443429946899414,7.175675738941539,0.002608202608202608,0.19999999999999996,0.18827458256029683,0.011725417439703123,1.5834435834435834,9.25,176,0.15867748866077824,0.15000000000000002,1.6190265741869576,0.1293312794490758,2.5
