k,k_domain,q_line,q_speed,dataset
1.836,2.4262,2.45,2.5125979836029715,"colony 12800, 20 mm bridge"
2.314,2.3218,2.4,2.328079215354023,"colony 12800, 20 mm bridge"
1.658,2.0908,1.95,2.094822614663218,"colony 12800, 20 mm bridge"
2.828,2.9394,2.75,2.766186380427903,"colony 12800, 20 mm bridge"
2.906,2.9644,2.9,2.8108856185343716,"colony 12800, 20 mm bridge"
2.366,2.8454,2.75,2.592885800731869,"colony 12800, 20 mm bridge"
2.708,3.4226,2.95,3.049398336439032,"colony 12800, 20 mm bridge"
3.112,3.1074,2.8,2.7097710411119205,"colony 12800, 20 mm bridge"
3.334,3.3628,3.25,3.084676786054243,"colony 12800, 20 mm bridge"
2.376,3.0602,2.75,2.7822571921931347,"colony 12800, 20 mm bridge"
2.222,2.6681999999999997,2.65,2.5196802670488165,"colony 12800, 20 mm bridge"
1.75,2.1558,2.0,2.0830744132861754,"colony 12800, 20 mm bridge"
1.736,1.8454000000000002,1.7,1.7529152232697727,"colony 12800, 20 mm bridge"
1.28,1.818,1.6,1.8379421110156153,"colony 12800, 20 mm bridge"
2.186,2.3706,2.75,2.410081928223214,"colony 12800, 20 mm bridge"
1.666,2.0198,2.2,2.246408340143041,"colony 12800, 20 mm bridge"
1.652,2.1666,2.3,2.326907938036622,"colony 12800, 20 mm bridge"
2.144,2.1612,2.1,2.168249315588585,"colony 12800, 20 mm bridge"
2.83,2.1666,2.6,2.093266650241781,"colony 12800, 20 mm bridge"
2.584,2.8802,2.7,2.676430031928794,"colony 12800, 20 mm bridge"
2.67,2.779,2.65,2.504358742498465,"colony 12800, 20 mm bridge"
2.396,2.9422,2.65,2.6591040329793314,"colony 12800, 20 mm bridge"
2.63,2.4032,2.35,2.3789251087635916,"colony 12800, 20 mm bridge"
2.63,2.3142,2.4,2.2243304962587827,"colony 12800, 20 mm bridge"
1.788,2.1963999999999997,2.1,2.219507977834081,"colony 12800, 20 mm bridge"
2.004,2.2640000000000002,2.4,2.3567440658367236,"colony 12800, 20 mm bridge"
1.974,2.0172,2.2,2.0878821537007592,"colony 12800, 20 mm bridge"
2.062,2.4704,2.4,2.465124072917179,"colony 12800, 20 mm bridge"
2.298,2.5792,2.65,2.5894553068843322,"colony 12800, 20 mm bridge"
2.212,2.424,2.5,2.4915389405484176,"colony 12800, 20 mm bridge"
2.15,2.2096,2.2,2.149422355927783,"colony 12800, 20 mm bridge"
2.686,2.5263999999999998,2.25,2.3947649908886506,"colony 12800, 20 mm bridge"
3.17,2.3166,2.3,2.1976232321654505,"colony 12800, 20 mm bridge"
3.634,2.4248000000000003,3.45,2.3632341116443043,"colony 12800, 20 mm bridge"
3.02,2.1084,2.2,2.050336297282436,"colony 12800, 20 mm bridge"
3.976,2.4622,2.55,2.4455277140292537,"colony 12800, 20 mm bridge"
3.25,2.565,2.25,2.155354002857127,"colony 12800, 20 mm bridge"
3.584,3.2196,3.0,2.701134254144213,"colony 12800, 20 mm bridge"
2.906,3.0268,3.0,3.0716847098506666,"colony 12800, 20 mm bridge"
3.074,2.4074,2.45,2.332378459423242,"colony 12800, 20 mm bridge"
2.402,2.128,2.3,2.201450513305633,"colony 12800, 20 mm bridge"
2.136,2.3602,2.55,2.3683392911790646,"colony 12800, 20 mm bridge"
1.698,1.9748,1.9,2.017366482959256,"colony 12800, 20 mm bridge"
2.632,2.7438,2.7,2.561247637651996,"colony 12800, 20 mm bridge"
2.02,2.7998000000000003,2.2,2.6220702454883305,"colony 12800, 20 mm bridge"
3.712,2.7925999999999997,2.8,2.569692393620687,"colony 12800, 20 mm bridge"
2.218,2.1358,1.85,1.9808154626392998,"colony 12800, 20 mm bridge"
2.842,2.3888000000000003,2.2,2.1794930411019022,"colony 12800, 20 mm bridge"
4.294,2.9376,3.05,2.67885255455281,"colony 12800, 20 mm bridge"
1.818,2.2364,1.95,2.169500834304515,"colony 12800, 20 mm bridge"
2.266,2.4412,2.1,2.2141783895932092,"colony 12800, 20 mm bridge"
3.094,3.0946000000000002,2.5,2.6771705608892558,"colony 12800, 20 mm bridge"
2.83,3.1894,2.9,2.7807419501448307,"colony 12800, 20 mm bridge"
2.258,2.1816,2.2,2.1380828677001884,"colony 12800, 20 mm bridge"
1.4,1.8489999999999998,1.7,1.7228305424431514,"colony 12800, 20 mm bridge"
1.44,2.0892,1.85,1.9847090833220014,"colony 12800, 20 mm bridge"
2.48,2.3484000000000003,1.9,1.9619350416330803,"colony 12800, 20 mm bridge"
3.138,2.6238,2.45,2.196759070119561,"colony 12800, 20 mm bridge"
2.954,2.7338,2.5,2.405270023034333,"colony 12800, 20 mm bridge"
2.658,2.6312,2.8,2.3575650568679096,"colony 12800, 20 mm bridge"
1.676,2.1271999999999998,1.9,2.0387070951245065,"colony 12800, 20 mm bridge"
1.948,2.0254000000000003,2.05,2.048783895388787,"colony 12800, 20 mm bridge"
1.35,1.5088,1.75,1.7382822420884474,"colony 12800, 20 mm bridge"
1.696,1.9106,1.95,1.9972821486691326,"colony 12800, 20 mm bridge"
2.662,2.7554,2.85,2.7390427787833325,"colony 12800, 20 mm bridge"
2.46,2.1706,2.25,2.261398765240595,"colony 12800, 20 mm bridge"
1.966,2.0116,2.0,2.0384915844849436,"colony 12800, 20 mm bridge"
1.426,1.5224,1.55,1.703962311494198,"colony 12800, 20 mm bridge"
1.518,1.814,1.95,1.9248756175364432,"colony 12800, 20 mm bridge"
1.956,1.8536000000000001,2.35,1.934186245903416,"colony 12800, 20 mm bridge"
1.806,1.7193999999999998,1.6,1.7086477475628303,"colony 12800, 20 mm bridge"
2.7,2.0274,1.65,1.7946986284260662,"colony 12800, 20 mm bridge"
3.62,2.2508,2.35,2.063824432216231,"colony 12800, 20 mm bridge"
3.102,2.2816,1.95,2.132723025414278,"colony 12800, 20 mm bridge"
2.896,2.5048,2.05,2.204405559875172,"colony 12800, 20 mm bridge"
2.726,2.3342,2.1,2.2342437395238512,"colony 12800, 20 mm bridge"
2.316,1.7899999999999998,1.65,1.72948276709372,"colony 12800, 20 mm bridge"
3.452,2.5064,2.7,2.3216363063517345,"colony 12800, 20 mm bridge"
2.482,2.1226,1.85,1.9464269169550505,"colony 12800, 20 mm bridge"
3.378,2.0718,1.95,1.7646628546865764,"colony 12800, 20 mm bridge"
3.91,2.6420000000000003,2.4,2.299456276968269,"colony 12800, 20 mm bridge"
3.398,2.5534,2.15,2.2210293600421793,"colony 12800, 20 mm bridge"
2.91,2.3272,1.95,2.0231874205821887,"colony 12800, 20 mm bridge"
2.998,2.5468,2.2,2.0672948576006087,"colony 12800, 20 mm bridge"
2.142,1.9228,1.35,1.6090751262454879,"colony 12800, 20 mm bridge"
3.488,2.3868,1.95,1.7661604927608041,"colony 12800, 20 mm bridge"
3.728,2.4238,2.0,2.0505021438878477,"colony 12800, 20 mm bridge"
4.308,2.1239999999999997,1.75,1.6275927873884177,"colony 12800, 20 mm bridge"
4.846,2.45,1.75,1.8039999645559073,"colony 12800, 20 mm bridge"
5.082,2.3798,2.15,1.78368010411582,"colony 12800, 20 mm bridge"
5.22,2.7296,1.95,2.039233171513026,"colony 12800, 20 mm bridge"
5.696,3.0784,2.55,2.3203028960548733,"colony 12800, 20 mm bridge"
3.934,2.8448,2.55,2.307368445166476,"colony 12800, 20 mm bridge"
4.156,3.073,2.55,2.4841345869834965,"colony 12800, 20 mm bridge"
3.712,2.4268,1.75,1.818648754199653,"colony 12800, 20 mm bridge"
2.948,2.2266,1.6,1.6961010666208778,"colony 12800, 20 mm bridge"
3.068,2.4282,1.85,1.8422339020023994,"colony 12800, 20 mm bridge"
4.126,2.746,2.15,1.796215104456281,"colony 12800, 20 mm bridge"
4.388,3.1288,2.5,2.103372757236357,"colony 12800, 20 mm bridge"
4.39,2.8428,2.0,1.8542902664539562,"colony 12800, 20 mm bridge"
3.008,2.4572,1.45,1.6862945826746314,"colony 12800, 20 mm bridge"
3.336,2.4812000000000003,1.8,1.6645674004821718,"colony 12800, 20 mm bridge"
2.752,2.428,1.6,1.6681519322372174,"colony 12800, 20 mm bridge"
2.608,2.3852,1.85,1.856034199433356,"colony 12800, 20 mm bridge"
3.194,2.4688,2.2,2.109609284358027,"colony 12800, 20 mm bridge"
2.71,2.1726,1.9,1.8849182239364008,"colony 12800, 20 mm bridge"
3.226,2.6955999999999998,2.55,2.2535755588463084,"colony 12800, 20 mm bridge"
1.604,2.1064,1.6,1.8327031679546326,"colony 12800, 20 mm bridge"
2.704,2.4326,1.9,2.031787775305068,"colony 12800, 20 mm bridge"
2.696,1.9142,2.15,1.70595298970526,"colony 12800, 20 mm bridge"
3.226,2.294,1.8,1.9156762729874086,"colony 12800, 20 mm bridge"
3.648,2.695,2.35,2.3250978719619972,"colony 12800, 20 mm bridge"
2.084,2.2004,1.7,1.7438568646482568,"colony 12800, 20 mm bridge"
2.336,1.8303999999999998,1.75,1.6465267327558992,"colony 12800, 20 mm bridge"
2.414,1.9632,1.75,1.6599317074176605,"colony 12800, 20 mm bridge"
1.598,1.9213999999999998,1.6,1.6336288971796475,"colony 12800, 20 mm bridge"
1.998,1.8966,1.55,1.6415606560776117,"colony 12800, 20 mm bridge"
3.18,2.1436,2.15,1.8785779206501794,"colony 12800, 20 mm bridge"
1.73,2.2058,2.05,2.0797399981623417,"colony 12800, 20 mm bridge"
1.702,1.8245999999999998,1.55,1.588333180333309,"colony 12800, 20 mm bridge"
1.602,1.7449999999999999,1.6,1.6904573034568993,"colony 12800, 20 mm bridge"
2.044,1.4706,1.45,1.395147034411155,"colony 12800, 20 mm bridge"
2.35,2.1954000000000002,2.15,2.040600485423532,"colony 12800, 20 mm bridge"
1.254,1.8376000000000001,1.6,1.6805897819593465,"colony 12800, 20 mm bridge"
1.992,1.8988,1.9,1.8713317507926437,"colony 12800, 20 mm bridge"
1.916,1.8155999999999999,1.55,1.6216754957985435,"colony 12800, 20 mm bridge"
2.06,2.0646,1.85,1.781938974240865,"colony 12800, 20 mm bridge"
3.102,2.4212,2.15,1.9349495528351013,"colony 12800, 20 mm bridge"
1.702,1.7934,1.15,1.3844631769086726,"colony 12800, 20 mm bridge"
2.41,1.9518,2.0,1.764462797684648,"colony 12800, 20 mm bridge"
1.23,1.6038000000000001,1.2,1.544308547268637,"colony 12800, 20 mm bridge"
1.746,2.0638,1.65,1.7326993806712918,"colony 12800, 20 mm bridge"
2.362,2.2942,2.15,1.9981206196155676,"colony 12800, 20 mm bridge"
2.056,2.1202,1.9,1.9784459279224036,"colony 12800, 20 mm bridge"
1.59,1.8032,1.85,1.7813183537435802,"colony 12800, 20 mm bridge"
1.738,1.6864000000000001,1.5,1.678637245103014,"colony 12800, 20 mm bridge"
2.078,2.041,2.25,2.05402344262026,"colony 12800, 20 mm bridge"
2.43,2.059,2.35,1.9718490256186316,"colony 12800, 20 mm bridge"
2.284,1.9402000000000001,1.8,1.857872710168619,"colony 12800, 20 mm bridge"
2.442,1.7132,1.75,1.6231151792338963,"colony 12800, 20 mm bridge"
2.096,1.9946000000000002,1.6,1.8361377388321563,"colony 12800, 20 mm bridge"
1.896,1.9564,1.7,1.7280607329830835,"colony 12800, 20 mm bridge"
2.334,1.8622,1.65,1.6086898956355968,"colony 12800, 20 mm bridge"
1.482,1.4586000000000001,1.15,1.2633213901923066,"colony 12800, 20 mm bridge"
2.064,1.8684,1.85,1.7319719127092517,"colony 12800, 20 mm bridge"
2.69,2.5356,2.15,2.192541303384762,"colony 12800, 20 mm bridge"
1.466,1.9579999999999997,1.5,1.7028989308353348,"colony 12800, 20 mm bridge"
1.6,1.7102,1.5,1.5503578366532904,"colony 12800, 20 mm bridge"
1.532,1.4362,1.3,1.40302007142835,"colony 12800, 20 mm bridge"
2.03,1.9931999999999999,2.1,1.884884967146412,"colony 12800, 20 mm bridge"
2.654,1.8336,2.05,1.7841724586807817,"colony 12800, 20 mm bridge"
1.216,1.4192,1.2,1.3424921355785246,"colony 12800, 20 mm bridge"
1.492,1.6016,1.65,1.5468427212798517,"colony 12800, 20 mm bridge"
1.016,1.29,1.1,1.277589034984375,"colony 12800, 20 mm bridge"
1.67,1.541,1.4,1.4311961236043984,"colony 12800, 20 mm bridge"
2.078,2.0294,1.85,1.7472269476172813,"colony 12800, 20 mm bridge"
1.98,1.6674,1.65,1.6412215356054471,"colony 12800, 20 mm bridge"
1.752,1.8707999999999998,1.75,1.7207536850698173,"colony 12800, 20 mm bridge"
1.7,1.6052,1.45,1.5449635250306295,"colony 12800, 20 mm bridge"
2.096,1.9452000000000003,1.95,1.8964442277293778,"colony 12800, 20 mm bridge"
2.12,1.985,2.05,1.9948351588776487,"colony 12800, 20 mm bridge"
1.152,1.3699999999999999,1.25,1.4320882825433032,"colony 12800, 20 mm bridge"
1.358,1.5362,1.55,1.5567527322632422,"colony 12800, 20 mm bridge"
2.338,2.0742000000000003,1.9,1.8288807345892222,"colony 12800, 20 mm bridge"
1.636,1.8798,1.75,1.7613076407456918,"colony 12800, 20 mm bridge"
1.958,2.2548,2.05,1.9109039017263658,"colony 12800, 20 mm bridge"
4.074,2.6508,2.4,2.2167612418652705,"colony 12800, 20 mm bridge"
2.22,2.0258,1.7,1.7152129203066944,"colony 12800, 20 mm bridge"
2.386,2.0748,1.85,1.728517887914878,"colony 12800, 20 mm bridge"
1.394,1.781,1.35,1.5413428990292295,"colony 12800, 20 mm bridge"
2.246,1.7344000000000002,1.7,1.5561761713893074,"colony 12800, 20 mm bridge"
2.172,1.3721999999999999,1.7,1.2893539179484605,"colony 12800, 20 mm bridge"
1.074,1.4706,1.1,1.3406027751401735,"colony 12800, 20 mm bridge"
1.562,1.4708,1.4,1.270229489828927,"colony 12800, 20 mm bridge"
1.14,1.7026,1.4,1.4683870149966325,"colony 12800, 20 mm bridge"
1.46,1.78,1.25,1.4393686288144707,"colony 12800, 20 mm bridge"
2.158,1.7937999999999998,1.9,1.6134364776745866,"colony 12800, 20 mm bridge"
1.302,1.44,1.35,1.4253473919014024,"colony 12800, 20 mm bridge"
1.218,1.5715999999999999,1.45,1.4605982145953162,"colony 12800, 20 mm bridge"
1.612,1.6234000000000002,1.4,1.429153182706544,"colony 12800, 20 mm bridge"
1.512,1.9876,1.85,1.8017463286975623,"colony 12800, 20 mm bridge"
1.002,1.0476,1.1,1.177768705906311,"colony 12800, 20 mm bridge"
1.586,1.4788000000000001,1.45,1.4283817016521272,"colony 12800, 20 mm bridge"
1.432,1.7832000000000001,1.5,1.5469763219312875,"colony 12800, 20 mm bridge"
1.024,1.3968,1.1,1.1716228327576916,"colony 12800, 20 mm bridge"
0.944,1.2868,1.1,1.117835248193949,"colony 12800, 20 mm bridge"
2.328,2.007,1.7,1.5671574523677743,"colony 12800, 20 mm bridge"
1.768,2.0098,1.75,1.7825842149556264,"colony 12800, 20 mm bridge"
1.444,1.59,1.3,1.4013022287807615,"colony 12800, 20 mm bridge"
1.054,1.3204,0.85,1.0038215922456935,"colony 12800, 20 mm bridge"
1.674,1.4786,1.3,1.1307370513115353,"colony 12800, 20 mm bridge"
1.638,1.7824000000000002,1.55,1.5964156973154058,"colony 12800, 20 mm bridge"
1.744,1.4586000000000001,1.3,1.250895328770752,"colony 12800, 20 mm bridge"
